blueprint_name,product_type_id,research_pe_time,research_me_time,copy_time,invention_time,manufacturing_time,max_copy_run,base_waste,blueprint_type_id
Republic Fleet Target Painter Blueprint,31944,12000,12000,12000,9000,600,1000,10,31945
Imperial Navy Large Remote Capacitor Transmitter Blueprint,31946,12000,12000,12000,9000,600,1000,10,31947
Imperial Navy Medium Remote Capacitor Transmitter Blueprint,31948,12000,12000,12000,9000,600,1000,10,31949
Imperial Navy Small Remote Capacitor Transmitter Blueprint,31950,12000,12000,12000,9000,600,1000,10,31951
Caldari Navy Power Diagnostic System Blueprint,31952,12000,12000,12000,9000,600,1000,10,31953
Small Drone Control Range Augmentor I Blueprint,32025,30000,30000,30000,22500,1500,300,10,32026
Medium Drone Control Range Augmentor I Blueprint,32027,60000,60000,60000,45000,3000,300,10,32028
Small Drone Durability Enhancer I Blueprint,32033,30000,30000,30000,22500,1500,300,10,32034
Medium Drone Durability Enhancer I Blueprint,32035,60000,60000,60000,45000,3000,300,10,32036
Small Drone Mining Augmentor I Blueprint,32041,30000,30000,30000,22500,1500,300,10,32042
Medium Drone Mining Augmentor I Blueprint,32043,60000,60000,60000,45000,3000,300,10,32044
Small Drone Repair Augmentor I Blueprint,32049,30000,30000,30000,22500,1500,300,10,32050
Medium Drone Repair Augmentor I Blueprint,32051,60000,60000,60000,45000,3000,300,10,32052
Small Drone Speed Augmentor I Blueprint,32057,30000,30000,30000,22500,1500,300,10,32058
Medium Drone Speed Augmentor I Blueprint,32059,60000,60000,60000,45000,3000,300,10,32060
Small EW Drone Range Augmentor I Blueprint,32065,30000,30000,30000,22500,1500,300,10,32066
Medium EW Drone Range Augmentor I Blueprint,32067,60000,60000,60000,45000,3000,300,10,32068
Small Drone Scope Chip I Blueprint,32069,30000,30000,30000,22500,1500,300,10,32070
Medium Drone Scope Chip I Blueprint,32071,60000,60000,60000,45000,3000,300,10,32072
Small Sentry Damage Augmentor I Blueprint,32081,30000,30000,30000,22500,1500,300,10,32082
Medium Sentry Damage Augmentor I Blueprint,32083,60000,60000,60000,45000,3000,300,10,32084
Small Stasis Drone Augmentor I Blueprint,32089,30000,30000,30000,22500,1500,300,10,32090
Medium Stasis Drone Augmentor I Blueprint,32091,60000,60000,60000,45000,3000,300,10,32092
Mimir Blueprint,32209,240000,240000,240000,180000,12000,1000,10,32210
Armageddon Navy Issue Blueprint,32305,360000,360000,360000,3600000,18000,10,10,32306
Dominix Navy Issue Blueprint,32307,360000,360000,360000,3600000,18000,10,10,32308
Scorpion Navy Issue Blueprint,32309,360000,360000,360000,3600000,18000,10,10,32310
Typhoon Fleet Issue Blueprint,32311,360000,360000,360000,3600000,18000,10,10,32312
Cyclops Blueprint,32325,270000,180000,450000,12000,45000,10,10,32326
Malleus Blueprint,32340,270000,180000,450000,12000,45000,10,10,32341
Tyrfing Blueprint,32342,270000,180000,450000,12000,45000,10,10,32343
Mantis Blueprint,32344,270000,180000,450000,12000,45000,10,10,32345
Domination Target Painter Blueprint,32414,12000,12000,12000,9000,600,1000,10,32415
Scourge Citadel Cruise Missile Blueprint,32436,6000,6000,6000,4500,300,1000,10,32437
Nova Citadel Cruise Missile Blueprint,32438,6000,6000,6000,4500,300,1000,10,32439
Inferno Citadel Cruise Missile Blueprint,32440,6000,6000,6000,4500,300,1000,10,32441
Mjolnir Citadel Cruise Missile Blueprint,32442,6000,6000,6000,4500,300,1000,10,32443
Citadel Cruise Launcher I Blueprint,32444,540000,360000,900000,120000,90000,10,10,32445
Medium Ancillary Shield Booster Blueprint,32772,12000,12000,12000,9000,600,300,10,32773
Small Ancillary Shield Booster Blueprint,32774,12000,12000,12000,9000,600,300,10,32775
X-Large Ancillary Shield Booster Blueprint,32780,12000,12000,12000,9000,600,300,10,32781
Light Defender Missile I Blueprint,32782,6000,6000,6000,4500,300,1500,10,32783
Tactical Laser S Blueprint,32799,6000,6000,6000,4500,300,1000,10,32800
Tactical EMP S Blueprint,32801,6000,6000,6000,4500,300,1000,10,32802
Tactical Hybrid S Blueprint,32803,6000,6000,6000,4500,300,1000,10,32804
Ammatar Navy Thermic Plating Blueprint,32809,12000,12000,12000,120000,600,1000,10,32810
Miasmos Amastris Edition Blueprint,32811,240000,240000,240000,180000,12000,1000,10,32812
Medium Mercoxit Mining Crystal Optimization I Blueprint,32817,60000,60000,60000,45000,3000,300,10,32818
Medium Ice Harvester Accelerator I Blueprint,32819,60000,60000,60000,45000,3000,300,10,32820
Quest Survey Probe I Blueprint,18626,2400,2400,2400,24000,120,1000,5,32839
InterBus Catalyst Blueprint,32840,180000,180000,180000,135000,9000,1000,10,32841
Intaki Syndicate Catalyst Blueprint,32842,180000,180000,180000,135000,9000,1000,10,32843
Inner Zone Shipping Catalyst Blueprint,32844,180000,180000,180000,135000,9000,1000,10,32845
Quafe Catalyst Blueprint,32846,180000,180000,180000,135000,9000,1000,10,32847
Aliastra Catalyst Blueprint,32848,180000,180000,180000,135000,9000,1000,10,32849
Discovery Survey Probe I Blueprint,18635,2400,2400,2400,24000,120,1000,5,32854
Gaze Survey Probe I Blueprint,18637,2400,2400,2400,24000,120,1000,5,32855
Station Container Blueprint,17366,12000,14000,16000,24000,2000,10,10,32858
Small Standard Container Blueprint,3297,4800,5400,6000,24000,100,100,10,32859
Medium Standard Container Blueprint,3293,4800,5400,6000,24000,200,100,10,32860
Large Standard Container Blueprint,3296,4800,5400,6000,24000,300,100,10,32861
Giant Freight Container Blueprint,24445,4800,5400,6000,24000,600,100,10,32862
Giant Secure Container Blueprint,11489,4800,5400,6000,24000,500,100,10,32863
Huge Secure Container Blueprint,11488,4800,5400,6000,24000,400,100,10,32864
Large Secure Container Blueprint,3465,4800,5400,6000,24000,300,100,10,32865
Medium Secure Container Blueprint,3466,4800,5400,6000,24000,200,100,10,32866
Small Secure Container Blueprint,3467,4800,5400,6000,24000,100,100,10,32867
Small Audit Log Secure Container Blueprint,17363,4800,5400,6000,24000,100,100,10,32868
Medium Audit Log Secure Container Blueprint,17364,4800,5400,6000,24000,200,100,10,32869
Large Audit Log Secure Container Blueprint,17365,4800,5400,6000,24000,300,100,10,32870
Station Vault Container Blueprint,17367,12000,14000,16000,24000,4000,10,10,32871
Algos Blueprint,32872,180000,180000,180000,135000,9000,20,10,32873
Dragoon Blueprint,32874,180000,180000,180000,135000,9000,20,10,32875
Corax Blueprint,32876,180000,180000,180000,135000,9000,20,10,32877
Talwar Blueprint,32878,180000,180000,180000,135000,9000,20,10,32879
Venture Blueprint,32880,120000,120000,120000,90000,6000,30,10,32881
Salvage Drone I Blueprint,32787,9600,9600,9600,7200,480,1500,10,32982
Sukuuvestaa Heron Blueprint,32983,120000,120000,120000,90000,6000,1000,10,32984
Inner Zone Shipping Imicus Blueprint,32985,120000,120000,120000,90000,6000,1000,10,32986
Sarum Magnate Blueprint,32987,120000,120000,120000,90000,6000,1000,10,32988
Vherokior Probe Blueprint,32989,120000,120000,120000,90000,6000,1000,10,32990
Enormous Freight Container Blueprint,33003,4800,5400,6000,24000,600,1000,10,33004
Huge Freight Container Blueprint,33005,4800,5400,6000,24000,600,1000,10,33006
Large Freight Container Blueprint,33007,4800,5400,6000,24000,600,1000,10,33008
Medium Freight Container Blueprint,33009,4800,5400,6000,24000,600,1000,10,33010
Small Freight Container Blueprint,33011,4800,5400,6000,24000,600,1000,10,33012
Deactivated Station Key Pass Blueprint,33017,120,120,120,120,120,1,0,33067
Small Ancillary Armor Repairer Blueprint,33076,12000,12000,12000,9000,600,1000,10,33077
Hematos Blueprint,33079,120000,120000,120000,90000,6000,1000,10,33080
Taipan Blueprint,33081,120000,120000,120000,90000,6000,1000,10,33082
Violator Blueprint,33083,120000,120000,120000,90000,6000,1000,10,33084
Advanced Cerebral Accelerator Blueprint,33087,36000,36000,36000,360000,1800,1000,10,33088
Medium Ancillary Armor Repairer Blueprint,33101,12000,12000,12000,9000,600,1000,10,33102
Large Ancillary Armor Repairer Blueprint,33103,12000,12000,12000,9000,600,1000,10,33104
Prototype Cerebral Accelerator Blueprint,33111,36000,36000,36000,360000,1800,1000,10,33112
Personal Hangar Array Blueprint,33149,432000,432000,432000,432000,21600,5,10,33150
Brutix Navy Issue Blueprint,33151,240000,360000,360000,225000,15000,1000,10,33152
Drake Navy Issue Blueprint,33153,240000,360000,360000,225000,15000,1000,10,33154
Harbinger Navy Issue Blueprint,33155,240000,360000,360000,225000,15000,1000,10,33156
Hurricane Fleet Issue Blueprint,33157,240000,360000,360000,225000,15000,1000,10,33158
Scan Acquisition Array I Blueprint,33176,12000,12000,12000,9000,600,300,10,33177
Scan Pinpointing Array I Blueprint,33178,12000,12000,12000,9000,600,300,10,33179
Scan Rangefinding Array I Blueprint,33180,12000,12000,12000,9000,600,300,10,33181
Tash-Murkon Magnate Blueprint,33190,120000,120000,120000,90000,6000,1000,10,33191
Survey Probe Launcher I Blueprint,33270,12000,12000,12000,9000,600,300,10,33271
Capital Drone Control Range Augmentor I Blueprint,33277,120000,120000,120000,90000,6000,1000,10,33278
Capital Drone Durability Enhancer I Blueprint,33281,120000,120000,120000,90000,6000,1000,10,33282
Capital Drone Mining Augmentor I Blueprint,33285,120000,120000,120000,90000,6000,1000,10,33286
Capital Drone Repair Augmentor I Blueprint,33289,120000,120000,120000,90000,6000,1000,10,33290
Capital Drone Scope Chip I Blueprint,33293,120000,120000,120000,90000,6000,1000,10,33294
Capital Drone Speed Augmentor I Blueprint,33297,120000,120000,120000,90000,6000,1000,10,33299
Capital Processor Overclocking Unit I Blueprint,33303,120000,120000,120000,90000,6000,1000,10,33304
Capital Sentry Damage Augmentor I Blueprint,33307,120000,120000,120000,90000,6000,1000,10,33308
Capital Stasis Drone Augmentor I Blueprint,33311,120000,120000,120000,90000,6000,1000,10,33312
Gnosis Blueprint,3756,240000,360000,360000,225000,15000,15,10,33327
Navy Cap Booster 25 Blueprint,33330,2400,2400,2400,24000,120,1000,10,33331
Navy Cap Booster 50 Blueprint,33332,2400,2400,2400,24000,120,1000,10,33333
Navy Cap Booster 75 Blueprint,33334,2400,2400,2400,24000,120,1000,10,33335
Moracha Blueprint,33395,240000,240000,240000,2400000,12000,1000,10,33396
Chremoas Blueprint,33397,120000,120000,120000,1200000,6000,1000,10,33398
