eve_id,name,m3
27389,Dread Guristas Mjolnir Cruise Missile,0.05
27391,Guristas Scourge Cruise Missile,0.05
27393,Guristas Nova Heavy Assault Missile,0.015
27395,Caldari Navy Scourge Cruise Missile,0.05
27397,Dread Guristas Nova Heavy Assault Missile,0.015
27399,Dread Guristas Scourge Cruise Missile,0.05
27401,Caldari Navy Nova Heavy Assault Missile,0.015
27403,Guristas Inferno Heavy Assault Missile,0.015
27405,Caldari Navy Inferno Heavy Assault Missile,0.015
27407,Dread Guristas Inferno Heavy Assault Missile,0.015
27409,Guristas Inferno Cruise Missile,0.05
27411,Guristas Scourge Heavy Assault Missile,0.015
27413,Caldari Navy Scourge Heavy Assault Missile,0.015
27415,Dread Guristas Scourge Heavy Assault Missile,0.015
27417,Guristas Mjolnir Heavy Assault Missile,0.015
27419,Caldari Navy Mjolnir Heavy Assault Missile,0.015
27421,Dread Guristas Mjolnir Heavy Assault Missile,0.015
27423,Caldari Navy Inferno Cruise Missile,0.05
27425,Dread Guristas Inferno Cruise Missile,0.05
27427,Guristas Nova Cruise Missile,0.05
27429,Caldari Navy Nova Cruise Missile,0.05
27431,Dread Guristas Nova Cruise Missile,0.05
27433,Guristas Mjolnir Heavy Missile,0.03
27435,Caldari Navy Mjolnir Heavy Missile,0.03
27437,Dread Guristas Mjolnir Heavy Missile,0.03
27439,Guristas Scourge Heavy Missile,0.03
27441,Caldari Navy Scourge Heavy Missile,0.03
27443,Dread Guristas Scourge Heavy Missile,0.03
27445,Guristas Inferno Heavy Missile,0.03
27447,Caldari Navy Inferno Heavy Missile,0.03
27449,Dread Guristas Inferno Heavy Missile,0.03
27451,Guristas Nova Heavy Missile,0.03
27453,Caldari Navy Nova Heavy Missile,0.03
27455,Dread Guristas Nova Heavy Missile,0.03
27459,Imperial Navy Mjolnir Auto-Targeting Cruise Missile I,0.05
27465,Caldari Navy Scourge Auto-Targeting Cruise Missile I,0.05
27471,Federation Navy Inferno Auto-Targeting Cruise Missile I,0.05
27477,Republic Fleet Nova Auto-Targeting Cruise Missile I,0.05
27483,Imperial Navy Mjolnir Auto-Targeting Heavy Missile I,0.03
27489,Caldari Navy Scourge Auto-Targeting Heavy Missile I,0.03
27495,Federation Navy Inferno Auto-Targeting Heavy Missile I,0.03
27501,Republic Fleet Nova Auto-Targeting Heavy Missile I,0.03
27507,Imperial Navy Mjolnir Auto-Targeting Light Missile I,0.015
27513,Caldari Navy Scourge Auto-Targeting Light Missile I,0.015
27519,Federation Navy Inferno Auto-Targeting Light Missile I,0.015
27525,Republic Fleet Nova Auto-Targeting Light Missile I,0.015
27530,Blood Control Tower,8000
27532,Dark Blood Control Tower,8000
27533,Guristas Control Tower,8000
27535,Dread Guristas Control Tower,8000
27536,Serpentis Control Tower,8000
27538,Shadow Control Tower,8000
27539,Angel Control Tower,8000
27540,Domination Control Tower,8000
27542,Serpentis Large Blaster Battery,5000
27544,Shadow Large Blaster Battery,5000
27545,Serpentis Large Railgun Battery,5000
27547,Shadow Large Railgun Battery,5000
27548,Blood Large Pulse Laser Battery,5000
27550,Dark Blood Large Pulse Laser Battery,5000
27551,Blood Large Beam Laser Battery,5000
27553,Dark Blood Large Beam Laser Battery,5000
27554,Angel Large AutoCannon Battery,5000
27556,Domination Large AutoCannon Battery,5000
27557,Angel Large Artillery Battery,5000
27559,Domination Large Artillery Battery,5000
27560,Guristas Citadel Torpedo Battery,5000
27562,Dread Guristas Citadel Torpedo Battery,5000
27563,Serpentis Warp Disruption Battery,4000
27565,Shadow Warp Disruption Battery,4000
27567,Serpentis Warp Scrambling Battery,4000
27569,Shadow Warp Scrambling Battery,4000
27570,Angel Stasis Webification Battery,4000
27573,Domination Stasis Webification Battery,4000
27574,Guristas Ion Field Projection Battery,4000
27576,Dread Guristas Ion Field Projection Battery,4000
27577,Guristas Phase Inversion Battery,4000
27579,Dread Guristas Phase Inversion Battery,4000
27580,Guristas Spatial Destabilization Battery,4000
27582,Dread Guristas Spatial Destabilization Battery,4000
27583,Guristas White Noise Generation Battery,4000
27585,Dread Guristas White Noise Generation Battery,4000
27589,Blood Control Tower Medium,4000
27591,Dark Blood Control Tower Medium,4000
27592,Blood Control Tower Small,2000
27594,Dark Blood Control Tower Small,2000
27595,Guristas Control Tower Medium,4000
27597,Dread Guristas Control Tower Medium,4000
27598,Guristas Control Tower Small,2000
27600,Dread Guristas Control Tower Small,2000
27601,Serpentis Control Tower Medium,4000
27603,Shadow Control Tower Medium,4000
27604,Serpentis Control Tower Small,2000
27606,Shadow Control Tower Small,2000
27607,Angel Control Tower Medium,4000
27609,Domination Control Tower Medium,4000
27610,Angel Control Tower Small,2000
27612,Domination Control Tower Small,2000
27613,Serpentis Medium Blaster Battery,1000
27615,Shadow Medium Blaster Battery,1000
27616,Serpentis Medium Railgun Battery,1000
27618,Shadow Medium Railgun Battery,1000
27619,Serpentis Small Blaster Battery,500
27621,Shadow Small Blaster Battery,500
27622,Serpentis Small Railgun Battery,500
27624,Shadow Small Railgun Battery,500
27625,Blood Medium Beam Laser Battery,1000
27627,Dark Blood Medium Beam Laser Battery,1000
27628,Blood Medium Pulse Laser Battery,1000
27630,Dark Blood Medium Pulse Laser Battery,1000
27631,Blood Small Beam Laser Battery,500
27633,Dark Blood Small Beam Laser Battery,500
27634,Blood Small Pulse Laser Battery,500
27636,Dark Blood Small Pulse Laser Battery,500
27638,Guristas Cruise Missile Battery,500
27640,Dread Guristas Cruise Missile Battery,500
27641,Guristas Torpedo Battery,1000
27643,Dread Guristas Torpedo Battery,1000
27644,Angel Medium Artillery Battery,1000
27646,Domination Medium Artillery Battery,1000
27647,Angel Medium AutoCannon Battery,1000
27649,Domination Medium AutoCannon Battery,1000
27650,Angel Small Artillery Battery,500
27652,Domination Small Artillery Battery,500
27653,Angel Small AutoCannon Battery,500
27655,Domination Small AutoCannon Battery,500
27656,Foundation Upgrade Platform,750000
27658,Pedestal Upgrade Platform,750000
27660,Monument Upgrade Platform,750000
27662,Amarr Basic Outpost Factory Platform,750000
27664,Amarr Advanced Outpost Factory Platform,750000
27666,Amarr Outpost Factory Platform,750000
27672,Energy Neutralizing Battery,4000
27673,Cynosural Generator Array,4000
27674,Cynosural System Jammer,4000
27675,System Scanning Array,4000
27677,Angel Control Tower Blueprint,0.01
27678,Remote ECM Burst I,4000
27679,Remote ECM Burst I Blueprint,0.01
27680,Angel Control Tower Medium Blueprint,0.01
27681,Angel Control Tower Small Blueprint,0.01
27682,Blood Control Tower Blueprint,0.01
27684,Blood Control Tower Medium Blueprint,0.01
27685,Blood Control Tower Small Blueprint,0.01
27688,Dark Blood Control Tower Blueprint,0.01
27689,Dark Blood Control Tower Medium Blueprint,0.01
27690,Dark Blood Control Tower Small Blueprint,0.01
27694,Domination Control Tower Medium Blueprint,0.01
27695,Domination Control Tower Blueprint,0.01
27696,Domination Control Tower Small Blueprint,0.01
27697,Guristas Control Tower Small Blueprint,0.01
27698,Guristas Control Tower Medium Blueprint,0.01
27699,Guristas Control Tower Blueprint,0.01
27703,Dread Guristas Control Tower Small Blueprint,0.01
27704,Dread Guristas Control Tower Medium Blueprint,0.01
27705,Dread Guristas Control Tower Blueprint,0.01
27706,Serpentis Control Tower Blueprint,0.01
27707,Serpentis Control Tower Medium Blueprint,0.01
27708,Serpentis Control Tower Small Blueprint,0.01
27712,Shadow Control Tower Medium Blueprint,0.01
27713,Shadow Control Tower Blueprint,0.01
27714,Shadow Control Tower Small Blueprint,0.01
27766,Sansha Large Beam Laser Battery,5000
27767,Sansha Large Pulse Laser Battery,5000
27768,Sansha Medium Beam Laser Battery,1000
27769,Sansha Medium Pulse Laser Battery,1000
27770,Sansha Small Beam Laser Battery,500
27771,Sansha Small Pulse Laser Battery,500
27772,True Sansha Large Beam Laser Battery,5000
27773,True Sansha Large Pulse Laser Battery,5000
27774,True Sansha Medium Beam Laser Battery,1000
27775,True Sansha Medium Pulse Laser Battery,1000
27776,True Sansha Small Beam Laser Battery,500
27777,True Sansha Small Pulse Laser Battery,500
27778,Serpentis Sensor Dampening Battery,4000
27779,Shadow Sensor Dampening Battery,4000
27780,Sansha Control Tower,8000
27781,Sansha Control Tower Blueprint,0.01
27782,Sansha Control Tower Medium,4000
27783,Sansha Control Tower Medium Blueprint,0.01
27784,Sansha Control Tower Small,2000
27785,Sansha Control Tower Small Blueprint,0.01
27786,True Sansha Control Tower,8000
27787,True Sansha Control Tower Blueprint,0.01
27788,True Sansha Control Tower Medium,4000
27789,True Sansha Control Tower Medium Blueprint,0.01
27790,True Sansha Control Tower Small,2000
27791,True Sansha Control Tower Small Blueprint,0.01
27803,Massive Sealed Cargo Containers,2000
27807,Sansha Large Pulse Laser Battery Blueprint,0.01
27808,Sansha Large Beam Laser Battery Blueprint,0.01
27809,Sansha Medium Beam Laser Battery Blueprint,0.01
27810,Sansha Medium Pulse Laser Battery Blueprint,0.01
27811,Sansha Small Pulse Laser Battery Blueprint,0.01
27812,Sansha Small Beam Laser Battery Blueprint,0.01
27813,True Sansha Small Beam Laser Battery Blueprint,0.01
27814,True Sansha Small Pulse Laser Battery Blueprint,0.01
27815,True Sansha Medium Pulse Laser Battery Blueprint,0.01
27816,True Sansha Medium Beam Laser Battery Blueprint,0.01
27817,True Sansha Large Pulse Laser Battery Blueprint,0.01
27818,True Sansha Large Beam Laser Battery Blueprint,0.01
27819,Blood Large Beam Laser Battery Blueprint,0.01
27820,Blood Large Pulse Laser Battery Blueprint,0.01
27821,Blood Medium Beam Laser Battery Blueprint,0.01
27822,Blood Medium Pulse Laser Battery Blueprint,0.01
27823,Blood Small Beam Laser Battery Blueprint,0.01
27824,Blood Small Pulse Laser Battery Blueprint,0.01
27825,Dark Blood Large Beam Laser Battery Blueprint,0.01
27826,Dark Blood Large Pulse Laser Battery Blueprint,0.01
27827,Dark Blood Medium Beam Laser Battery Blueprint,0.01
27828,Dark Blood Medium Pulse Laser Battery Blueprint,0.01
27829,Dark Blood Small Beam Laser Battery Blueprint,0.01
27830,Dark Blood Small Pulse Laser Battery Blueprint,0.01
27831,Angel Large Artillery Battery Blueprint,0.01
27832,Angel Large Autocannon Battery Blueprint,0.01
27833,Angel Medium Autocannon Battery Blueprint,0.01
27834,Angel Small Autocannon Battery Blueprint,0.01
27835,Angel Medium Artillery Battery Blueprint,0.01
27836,Angel Small Artillery Battery Blueprint,0.01
27837,Domination Small Artillery Battery Blueprint,0.01
27838,Domination Medium Artillery Battery Blueprint,0.01
27839,Domination Large Artillery Battery Blueprint,0.01
27840,Domination Large Autocannon Battery Blueprint,0.01
27841,Domination Medium Autocannon Battery Blueprint,0.01
27842,Domination Small Autocannon Battery Blueprint,0.01
27843,Serpentis Large Railgun Battery Blueprint,0.01
27844,Serpentis Medium Railgun Battery Blueprint,0.01
27845,Serpentis Small Railgun Battery Blueprint,0.01
27846,Serpentis Small Blaster Battery Blueprint,0.01
27847,Serpentis Medium Blaster Battery Blueprint,0.01
27848,Serpentis Large Blaster Battery Blueprint,0.01
27849,Shadow Large Blaster Battery Blueprint,0.01
27850,Shadow Large Railgun Battery Blueprint,0.01
27851,Shadow Medium Railgun Battery Blueprint,0.01
27852,Shadow Medium Blaster Battery Blueprint,0.01
27853,Shadow Small Blaster Battery Blueprint,0.01
27854,Shadow Small Railgun Battery Blueprint,0.01
27855,Sansha Energy Neutralizing Battery,4000
27856,True Sansha Energy Neutralizing Battery,4000
27857,Blood Energy Neutralizing Battery,4000
27858,Dark Blood Energy Neutralizing Battery,4000
27859,Guristas Ion Field Projection Battery Blueprint,0.01
27860,Guristas White Noise Generation Battery Blueprint,0.01
27861,Guristas Spatial Destabilization Battery Blueprint,0.01
27862,Guristas Phase Inversion Battery Blueprint,0.01
27863,Dread Guristas Phase Inversion Battery Blueprint,0.01
27864,Dread Guristas Ion Field Projection Battery Blueprint,0.01
27865,Dread Guristas Spatial Destabilization Battery Blueprint,0.01
27866,Dread Guristas White Noise Generation Battery Blueprint,0.01
27867,Serpentis Warp Scrambling Battery Blueprint,0.01
27868,Serpentis Warp Disruption Battery Blueprint,0.01
27869,Shadow Warp Disruption Battery Blueprint,0.01
27870,Shadow Warp Scrambling Battery Blueprint,0.01
27871,Angel Stasis Webification Battery Blueprint,0.01
27872,Domination Stasis Webification Battery Blueprint,0.01
27873,Serpentis Sensor Dampening Battery Blueprint,0.01
27874,Shadow Sensor Dampening Battery Blueprint,0.01
27875,Blood Energy Neutralizing Battery Blueprint,0.01
27876,Dark Blood Energy Neutralizing Battery Blueprint,0.01
27877,Sansha Energy Neutralizing Battery Blueprint,0.01
27878,True Sansha Energy Neutralizing Battery Blueprint,0.01
27897,Jump Bridge,100000
27902,Remote Hull Repair Systems,0.01
27904,Large Remote Hull Repairer I,50
27905,Large Remote Hull Repairer I Blueprint,0.01
27906,Tactical Logistics Reconfiguration,0.01
27911,Projected Electronic Counter Measures,0.01
27912,Concussion Bomb,75
27913,Concussion Bomb Blueprint,0.01
27914,Bomb Launcher I,50
27915,Bomb Launcher I Blueprint,0.01
27916,Scorch Bomb,75
27917,Scorch Bomb Blueprint,0.01
27918,Shrapnel Bomb,75
27919,Shrapnel Bomb Blueprint,0.01
27920,Electron Bomb,75
27921,Electron Bomb Blueprint,0.01
27922,Lockbreaker Bomb,75
27923,Lockbreaker Bomb Blueprint,0.01
27924,Void Bomb,75
27925,Void Bomb Blueprint,0.01
27930,Medium Remote Hull Repairer I,10
27931,Medium Remote Hull Repairer I Blueprint,0.01
27932,Small Remote Hull Repairer I,5
27933,Small Remote Hull Repairer I Blueprint,0.01
27934,Capital Remote Hull Repairer I,4000
27935,Capital Remote Hull Repairer I Blueprint,0.01
27936,Capital Remote Hull Repair Systems,0.01
27937,Caldari Basic Outpost Factory Platform,750000
27939,Gallente Basic Outpost Factory Platform,750000
27941,Minmatar Basic Outpost Factory Platform,750000
27944,Guristas Citadel Torpedo Battery Blueprint,0.01
27945,Guristas Torpedo Battery Blueprint,0.01
27946,Guristas Cruise Missile Battery Blueprint,0.01
27947,Dread Guristas Cruise Missile Battery Blueprint,0.01
27948,Dread Guristas Torpedo Battery Blueprint,0.01
27949,Dread Guristas Citadel Torpedo Battery Blueprint,0.01
27951,Triage Module I,4000
27952,Triage Module I Blueprint,0.01
27957,Caldari Outpost Factory Platform,750000
27959,Caldari Advanced Outpost Factory Platform,750000
27961,Amarr Basic Outpost Plant Platform,750000
27963,Amarr Outpost Plant Platform,750000
27965,Amarr Advanced Outpost Plant Platform,750000
27967,Gallente Outpost Factory Platform,750000
27969,Gallente Advanced Outpost Factory Platform,750000
27971,Minmatar Outpost Factory Platform,750000
27973,Minmatar Advanced Outpost Factory Platform,750000
27975,Gallente Outpost Plant Platform,750000
27977,Gallente Advanced Outpost Plant Platform,750000
27979,Minmatar Outpost Plant Platform,750000
27981,Minmatar Advanced Outpost Plant Platform,750000
27983,Gallente Basic Outpost Plant Platform,750000
27985,Minmatar Basic Outpost Plant Platform,750000
27987,Amarr Basic Outpost Laboratory Platform,750000
27989,Amarr Outpost Laboratory Platform,750000
27991,Amarr Advanced Outpost Laboratory Platform,750000
27993,Caldari Basic Outpost Laboratory Platform,750000
27995,Caldari Outpost Laboratory Platform,750000
27997,Caldari Advanced Outpost Laboratory Platform,750000
27999,Caldari Basic Outpost Research Facility Platform,750000
28001,Caldari Outpost Research Facility Platform,750000
28003,Caldari Advanced Outpost Research Facility Platform,750000
28005,Gallente Basic Outpost Laboratory Platform,750000
28007,Gallente Outpost Laboratory Platform,750000
28009,Gallente Advanced Outpost Laboratory Platform,750000
28011,Minmatar Basic Outpost Laboratory Platform,750000
28013,Minmatar Outpost Laboratory Platform,750000
28015,Minmatar Advanced Outpost Laboratory Platform,750000
28017,Amarr Basic Outpost Refinery Platform,750000
28019,Amarr Outpost Refinery Platform,750000
28021,Amarr Advanced Outpost Refinery Platform,750000
28023,Caldari Basic Outpost Refinery Platform,750000
28025,Caldari Outpost Refinery Platform,750000
28027,Caldari Advanced Outpost Refinery Platform,750000
28029,Gallente Basic Outpost Refinery Platform,750000
28031,Gallente Outpost Refinery Platform,750000
28033,Gallente Advanced Outpost Refinery Platform,750000
28035,Minmatar Basic Outpost Refinery Platform,750000
28037,Minmatar Outpost Refinery Platform,750000
28039,Minmatar Advanced Outpost Refinery Platform,750000
28041,Amarr Basic Outpost Office Platform,750000
28043,Amarr Outpost Office Platform,750000
28045,Amarr Advanced Outpost Office Platform,750000
28047,Caldari Basic Outpost Office Platform,750000
28049,Caldari Outpost Office Platform,750000
28051,Caldari Advanced Outpost Office Platform,750000
28053,Gallente Basic Outpost Office Platform,750000
28055,Gallente Outpost Office Platform,750000
28057,Gallente Advanced Outpost Office Platform,750000
28059,Minmatar Basic Outpost Office Platform,750000
28061,Minmatar Outpost Office Platform,750000
28063,Minmatar Advanced Outpost Office Platform,750000
28073,Bomb Deployment,0.01
28076,Amarr Advanced Outpost Factory,1
28077,Amarr Advanced Outpost Plant,1
28078,Amarr Advanced Outpost Laboratory,1
28079,Amarr Advanced Outpost Office,1
28080,Amarr Advanced Outpost Refinery,1
28081,Amarr Basic Outpost Factory,1
28082,Amarr Basic Outpost Plant,1
28083,Amarr Basic Outpost Laboratory,1
28084,Amarr Basic Outpost Office,1
28085,Amarr Basic Outpost Refinery,1
28086,Amarr Outpost Factory,1
28087,Amarr Outpost Plant,1
28088,Amarr Outpost Laboratory,1
28089,Amarr Outpost Office,1
